CASO,month1,month2,month3,month4,days,n_memb_per_y,C3S,QC
sps4_200411_007,0,0,0,0,0,0,0,0
sps4_200411_008,0,0,0,0,0,0,0,0
sps4_200411_009,0,0,0,0,0,0,0,0
sps4_200411_010,0,0,0,0,0,0,0,0
sps4_200411_011,0,0,0,0,0,0,0,0
sps4_200411_012,0,0,0,0,0,0,0,0
sps4_200411_013,0,0,0,0,0,0,0,0
sps4_200411_014,0,0,0,0,0,0,0,0
sps4_200411_015,0,0,0,0,0,0,0,0
sps4_200411_016,0,0,0,0,0,0,0,0
sps4_200411_017,0,0,0,0,0,0,0,0
sps4_200411_018,0,0,0,0,0,0,0,0
sps4_200411_019,0,0,0,0,0,0,0,0
sps4_200411_020,0,0,0,0,0,0,0,0
sps4_200411_021,0,0,0,0,0,0,0,0
sps4_200411_022,0,0,0,0,0,0,0,0
sps4_200411_023,0,0,0,0,0,0,0,0
sps4_200411_024,0,0,0,0,0,0,0,0
sps4_200411_025,0,0,0,0,0,0,0,0
sps4_200511_001,0,0,0,0,0,0,0,0
sps4_200511_002,0,0,0,0,0,0,0,0
sps4_200511_003,0,0,0,0,0,0,0,0
sps4_200511_004,0,0,0,0,0,0,0,0
sps4_200511_005,0,0,0,0,0,0,0,0
sps4_200511_006,0,0,0,0,0,0,0,0
sps4_200511_007,0,0,0,0,0,0,0,0
sps4_200511_008,0,0,0,0,0,0,0,0
sps4_200511_009,0,0,0,0,0,0,0,0
sps4_200511_010,0,0,0,0,0,0,0,0
sps4_200511_011,0,0,0,0,0,0,0,0
sps4_200511_012,0,0,0,0,0,0,0,0
sps4_200511_013,0,0,0,0,0,0,0,0
sps4_200511_014,0,0,0,0,0,0,0,0
sps4_200511_015,0,0,0,0,0,0,0,0
sps4_200511_016,0,0,0,0,0,0,0,0
sps4_200511_017,0,0,0,0,0,0,0,0
sps4_200511_018,0,0,0,0,0,0,0,0
sps4_200511_019,0,0,0,0,0,0,0,0
sps4_200511_020,0,0,0,0,0,0,0,0
sps4_200511_021,0,0,0,0,0,0,0,0
sps4_200511_022,0,0,0,0,0,0,0,0
sps4_200511_023,0,0,0,0,0,0,0,0
sps4_200511_024,0,0,0,0,0,0,0,0
sps4_200511_025,0,0,0,0,0,0,0,0
sps4_200611_001,0,0,0,0,0,0,0,0
sps4_200611_002,0,0,0,0,0,0,0,0
sps4_200611_003,0,0,0,0,0,0,0,0
sps4_200611_004,0,0,0,0,0,0,0,0
sps4_200611_005,0,0,0,0,0,0,0,0
sps4_200611_006,0,0,0,0,0,0,0,0
sps4_200611_007,0,0,0,0,0,0,0,0
sps4_200611_008,0,0,0,0,0,0,0,0
sps4_200611_009,0,0,0,0,0,0,0,0
sps4_200611_010,0,0,0,0,0,0,0,0
sps4_200611_011,0,0,0,0,0,0,0,0
sps4_200611_012,0,0,0,0,0,0,0,0
sps4_200611_013,0,0,0,0,0,0,0,0
sps4_200611_014,0,0,0,0,0,0,0,0
sps4_200611_015,0,0,0,0,0,0,0,0
sps4_200611_016,0,0,0,0,0,0,0,0
sps4_200611_017,0,0,0,0,0,0,0,0
sps4_200611_018,0,0,0,0,0,0,0,0
sps4_200611_019,0,0,0,0,0,0,0,0
sps4_200611_020,0,0,0,0,0,0,0,0
sps4_200611_021,0,0,0,0,0,0,0,0
sps4_200611_022,0,0,0,0,0,0,0,0
sps4_200611_023,0,0,0,0,0,0,0,0
sps4_200611_024,0,0,0,0,0,0,0,0
sps4_200611_025,0,0,0,0,0,0,0,0
sps4_200711_001,0,0,0,0,0,0,0,0
sps4_200711_002,0,0,0,0,0,0,0,0
sps4_200711_003,0,0,0,0,0,0,0,0
sps4_200711_004,0,0,0,0,0,0,0,0
sps4_200711_005,0,0,0,0,0,0,0,0
sps4_200711_006,0,0,0,0,0,0,0,0
sps4_200711_007,0,0,0,0,0,0,0,0
sps4_200711_008,0,0,0,0,0,0,0,0
sps4_200711_009,0,0,0,0,0,0,0,0
sps4_200711_010,0,0,0,0,0,0,0,0
sps4_200711_011,0,0,0,0,0,0,0,0
sps4_200711_012,0,0,0,0,0,0,0,0
sps4_200711_013,0,0,0,0,0,0,0,0
sps4_200711_014,0,0,0,0,0,0,0,0
sps4_200711_015,0,0,0,0,0,0,0,0
sps4_200711_016,0,0,0,0,0,0,0,0
sps4_200711_017,0,0,0,0,0,0,0,0
sps4_200711_018,0,0,0,0,0,0,0,0
sps4_200711_019,0,0,0,0,0,0,0,0
sps4_200711_020,0,0,0,0,0,0,0,0
sps4_200711_021,0,0,0,0,0,0,0,0
sps4_200711_022,0,0,0,0,0,0,0,0
sps4_200711_023,0,0,0,0,0,0,0,0
sps4_200711_024,0,0,0,0,0,0,0,0
sps4_200711_025,0,0,0,0,0,0,0,0
sps4_200811_001,0,0,0,0,0,0,0,0
sps4_200811_002,0,0,0,0,0,0,0,0
sps4_200811_003,0,0,0,0,0,0,0,0
sps4_200811_004,0,0,0,0,0,0,0,0
sps4_200811_005,0,0,0,0,0,0,0,0
sps4_200811_006,0,0,0,0,0,0,0,0
sps4_200811_007,0,0,0,0,0,0,0,0
sps4_200811_008,0,0,0,0,0,0,0,0
sps4_200811_009,0,0,0,0,0,0,0,0
sps4_200811_010,0,0,0,0,0,0,0,0
sps4_200811_011,0,0,0,0,0,0,0,0
sps4_200811_012,0,0,0,0,0,0,0,0
sps4_200811_013,0,0,0,0,0,0,0,0
sps4_200811_014,0,0,0,0,0,0,0,0
sps4_200811_015,0,0,0,0,0,0,0,0
sps4_200811_016,0,0,0,0,0,0,0,0
sps4_200811_017,0,0,0,0,0,0,0,0
sps4_200811_018,0,0,0,0,0,0,0,0
sps4_200811_019,0,0,0,0,0,0,0,0
sps4_200811_020,0,0,0,0,0,0,0,0
sps4_200811_021,0,0,0,0,0,0,0,0
sps4_200811_022,0,0,0,0,0,0,0,0
sps4_200811_023,0,0,0,0,0,0,0,0
sps4_200811_024,0,0,0,0,0,0,0,0
sps4_200811_025,0,0,0,0,0,0,0,0
sps4_200911_001,0,0,0,0,0,0,0,0
sps4_200911_002,0,0,0,0,0,0,0,0
sps4_200911_003,0,0,0,0,0,0,0,0
sps4_200911_004,0,0,0,0,0,0,0,0
sps4_200911_005,0,0,0,0,0,0,0,0
sps4_200911_006,0,0,0,0,0,0,0,0
sps4_200911_007,0,0,0,0,0,0,0,0
sps4_200911_008,0,0,0,0,0,0,0,0
sps4_200911_009,0,0,0,0,0,0,0,0
sps4_200911_010,0,0,0,0,0,0,0,0
sps4_200911_011,0,0,0,0,0,0,0,0
sps4_200911_012,0,0,0,0,0,0,0,0
sps4_200911_013,0,0,0,0,0,0,0,0
sps4_200911_014,0,0,0,0,0,0,0,0
sps4_200911_015,0,0,0,0,0,0,0,0
sps4_200911_016,0,0,0,0,0,0,0,0
sps4_200911_017,0,0,0,0,0,0,0,0
sps4_200911_018,0,0,0,0,0,0,0,0
sps4_200911_019,0,0,0,0,0,0,0,0
sps4_200911_020,0,0,0,0,0,0,0,0
sps4_200911_021,0,0,0,0,0,0,0,0
sps4_200911_022,0,0,0,0,0,0,0,0
sps4_200911_023,0,0,0,0,0,0,0,0
sps4_200911_024,0,0,0,0,0,0,0,0
sps4_200911_025,0,0,0,0,0,0,0,0
sps4_201011_001,0,0,0,0,0,0,0,0
sps4_201011_002,0,0,0,0,0,0,0,0
sps4_201011_003,0,0,0,0,0,0,0,0
sps4_201011_004,0,0,0,0,0,0,0,0
sps4_201011_005,0,0,0,0,0,0,0,0
sps4_201011_006,0,0,0,0,0,0,0,0
sps4_201011_007,0,0,0,0,0,0,0,0
sps4_201011_008,0,0,0,0,0,0,0,0
sps4_201011_009,0,0,0,0,0,0,0,0
sps4_201011_010,0,0,0,0,0,0,0,0
sps4_201011_011,0,0,0,0,0,0,0,0
sps4_201011_012,0,0,0,0,0,0,0,0
sps4_201011_013,0,0,0,0,0,0,0,0
sps4_201011_014,0,0,0,0,0,0,0,0
sps4_201011_015,0,0,0,0,0,0,0,0
sps4_201011_016,0,0,0,0,0,0,0,0
sps4_201011_017,0,0,0,0,0,0,0,0
sps4_201011_018,0,0,0,0,0,0,0,0
sps4_201011_019,0,0,0,0,0,0,0,0
sps4_201011_020,0,0,0,0,0,0,0,0
sps4_201011_021,0,0,0,0,0,0,0,0
sps4_201011_022,0,0,0,0,0,0,0,0
sps4_201011_023,0,0,0,0,0,0,0,0
sps4_201011_024,0,0,0,0,0,0,0,0
sps4_201011_025,0,0,0,0,0,0,0,0
sps4_201111_001,0,0,0,0,0,0,0,0
sps4_201111_002,0,0,0,0,0,0,0,0
sps4_201111_003,0,0,0,0,0,0,0,0
sps4_201111_004,0,0,0,0,0,0,0,0
sps4_201111_005,0,0,0,0,0,0,0,0
sps4_201111_006,0,0,0,0,0,0,0,0
sps4_201111_007,0,0,0,0,0,0,0,0
sps4_201111_008,0,0,0,0,0,0,0,0
sps4_201111_009,0,0,0,0,0,0,0,0
sps4_201111_010,0,0,0,0,0,0,0,0
sps4_201111_011,0,0,0,0,0,0,0,0
sps4_201111_012,0,0,0,0,0,0,0,0
sps4_201111_013,0,0,0,0,0,0,0,0
sps4_201111_014,0,0,0,0,0,0,0,0
sps4_201111_015,0,0,0,0,0,0,0,0
sps4_201111_016,0,0,0,0,0,0,0,0
sps4_201111_017,0,0,0,0,0,0,0,0
sps4_201111_018,0,0,0,0,0,0,0,0
sps4_201111_019,0,0,0,0,0,0,0,0
sps4_201111_020,0,0,0,0,0,0,0,0
sps4_201111_021,0,0,0,0,0,0,0,0
sps4_201111_022,0,0,0,0,0,0,0,0
sps4_201111_023,0,0,0,0,0,0,0,0
sps4_201111_024,0,0,0,0,0,0,0,0
sps4_201111_025,0,0,0,0,0,0,0,0
sps4_201211_001,0,0,0,0,0,0,0,0
sps4_201211_002,0,0,0,0,0,0,0,0
sps4_201211_003,0,0,0,0,0,0,0,0
sps4_201211_004,0,0,0,0,0,0,0,0
sps4_201211_005,0,0,0,0,0,0,0,0
sps4_201211_006,0,0,0,0,0,0,0,0
sps4_201211_007,0,0,0,0,0,0,0,0
sps4_201211_008,0,0,0,0,0,0,0,0
sps4_201211_009,0,0,0,0,0,0,0,0
sps4_201211_010,0,0,0,0,0,0,0,0
sps4_201211_011,0,0,0,0,0,0,0,0
sps4_201211_012,0,0,0,0,0,0,0,0
sps4_201211_013,0,0,0,0,0,0,0,0
sps4_201211_014,0,0,0,0,0,0,0,0
sps4_201211_015,0,0,0,0,0,0,0,0
sps4_201211_016,0,0,0,0,0,0,0,0
sps4_201211_017,0,0,0,0,0,0,0,0
sps4_201211_018,0,0,0,0,0,0,0,0
sps4_201211_019,0,0,0,0,0,0,0,0
sps4_201211_020,0,0,0,0,0,0,0,0
sps4_201211_021,0,0,0,0,0,0,0,0
sps4_201211_022,0,0,0,0,0,0,0,0
sps4_201211_023,0,0,0,0,0,0,0,0
sps4_201211_024,0,0,0,0,0,0,0,0
sps4_201211_025,0,0,0,0,0,0,0,0
sps4_201311_001,0,0,0,0,0,0,0,0
sps4_201311_002,0,0,0,0,0,0,0,0
sps4_201311_003,0,0,0,0,0,0,0,0
sps4_201311_004,0,0,0,0,0,0,0,0
sps4_201311_005,0,0,0,0,0,0,0,0
sps4_201311_006,0,0,0,0,0,0,0,0
sps4_201311_007,0,0,0,0,0,0,0,0
sps4_201311_008,0,0,0,0,0,0,0,0
sps4_201311_009,0,0,0,0,0,0,0,0
sps4_201311_010,0,0,0,0,0,0,0,0
sps4_201311_011,0,0,0,0,0,0,0,0
sps4_201311_012,0,0,0,0,0,0,0,0
sps4_201311_013,0,0,0,0,0,0,0,0
sps4_201311_014,0,0,0,0,0,0,0,0
sps4_201311_015,0,0,0,0,0,0,0,0
sps4_201311_016,0,0,0,0,0,0,0,0
sps4_201311_017,0,0,0,0,0,0,0,0
sps4_201311_018,0,0,0,0,0,0,0,0
sps4_201311_019,0,0,0,0,0,0,0,0
sps4_201311_020,0,0,0,0,0,0,0,0
sps4_201311_021,0,0,0,0,0,0,0,0
sps4_201311_022,0,0,0,0,0,0,0,0
sps4_201311_023,0,0,0,0,0,0,0,0
sps4_201311_024,0,0,0,0,0,0,0,0
sps4_201311_025,0,0,0,0,0,0,0,0
sps4_201411_001,0,0,0,0,0,0,0,0
sps4_201411_002,0,0,0,0,0,0,0,0
sps4_201411_003,0,0,0,0,0,0,0,0
sps4_201411_004,0,0,0,0,0,0,0,0
sps4_201411_005,0,0,0,0,0,0,0,0
sps4_201411_006,0,0,0,0,0,0,0,0
sps4_201411_007,0,0,0,0,0,0,0,0
sps4_201411_008,0,0,0,0,0,0,0,0
sps4_201411_009,0,0,0,0,0,0,0,0
sps4_201411_010,0,0,0,0,0,0,0,0
sps4_201411_011,0,0,0,0,0,0,0,0
sps4_201411_012,0,0,0,0,0,0,0,0
sps4_201411_013,0,0,0,0,0,0,0,0
sps4_201411_014,0,0,0,0,0,0,0,0
sps4_201411_015,0,0,0,0,0,0,0,0
sps4_201411_016,0,0,0,0,0,0,0,0
sps4_201411_017,0,0,0,0,0,0,0,0
sps4_201411_018,0,0,0,0,0,0,0,0
sps4_201411_019,0,0,0,0,0,0,0,0
sps4_201411_020,0,0,0,0,0,0,0,0
sps4_201411_021,0,0,0,0,0,0,0,0
sps4_201411_022,0,0,0,0,0,0,0,0
sps4_201411_023,0,0,0,0,0,0,0,0
sps4_201411_024,0,0,0,0,0,0,0,0
sps4_201411_025,0,0,0,0,0,0,0,0
sps4_201511_001,0,0,0,0,0,0,0,0
sps4_201511_002,0,0,0,0,0,0,0,0
sps4_201511_003,0,0,0,0,0,0,0,0
sps4_201511_004,0,0,0,0,0,0,0,0
sps4_201511_005,0,0,0,0,0,0,0,0
sps4_201511_006,0,0,0,0,0,0,0,0
sps4_201511_007,0,0,0,0,0,0,0,0
sps4_201511_008,0,0,0,0,0,0,0,0
sps4_201511_009,0,0,0,0,0,0,0,0
sps4_201511_010,0,0,0,0,0,0,0,0
sps4_201511_011,0,0,0,0,0,0,0,0
sps4_201511_012,0,0,0,0,0,0,0,0
sps4_201511_013,0,0,0,0,0,0,0,0
sps4_201511_014,0,0,0,0,0,0,0,0
sps4_201511_015,0,0,0,0,0,0,0,0
sps4_201511_016,0,0,0,0,0,0,0,0
sps4_201511_017,0,0,0,0,0,0,0,0
sps4_201511_018,0,0,0,0,0,0,0,0
sps4_201511_019,0,0,0,0,0,0,0,0
sps4_201511_020,0,0,0,0,0,0,0,0
sps4_201511_021,0,0,0,0,0,0,0,0
sps4_201511_022,0,0,0,0,0,0,0,0
sps4_201511_023,0,0,0,0,0,0,0,0
sps4_201511_024,0,0,0,0,0,0,0,0
sps4_201511_025,0,0,0,0,0,0,0,0
sps4_201611_001,0,0,0,0,0,0,0,0
sps4_201611_002,0,0,0,0,0,0,0,0
sps4_201611_003,0,0,0,0,0,0,0,0
sps4_201611_004,0,0,0,0,0,0,0,0
sps4_201611_005,0,0,0,0,0,0,0,0
sps4_201611_006,0,0,0,0,0,0,0,0
sps4_201611_007,0,0,0,0,0,0,0,0
sps4_201611_008,0,0,0,0,0,0,0,0
sps4_201611_009,0,0,0,0,0,0,0,0
sps4_201611_010,0,0,0,0,0,0,0,0
sps4_201611_011,0,0,0,0,0,0,0,0
sps4_201611_012,0,0,0,0,0,0,0,0
sps4_201611_013,0,0,0,0,0,0,0,0
sps4_201611_014,0,0,0,0,0,0,0,0
sps4_201611_015,0,0,0,0,0,0,0,0
sps4_201611_016,0,0,0,0,0,0,0,0
sps4_201611_017,0,0,0,0,0,0,0,0
sps4_201611_018,0,0,0,0,0,0,0,0
sps4_201611_019,0,0,0,0,0,0,0,0
sps4_201611_020,0,0,0,0,0,0,0,0
sps4_201611_021,0,0,0,0,0,0,0,0
sps4_201611_022,0,0,0,0,0,0,0,0
sps4_201611_023,0,0,0,0,0,0,0,0
sps4_201611_024,0,0,0,0,0,0,0,0
sps4_201611_025,0,0,0,0,0,0,0,0
sps4_201711_001,0,0,0,0,0,0,0,0
sps4_201711_002,0,0,0,0,0,0,0,0
sps4_201711_003,0,0,0,0,0,0,0,0
sps4_201711_004,0,0,0,0,0,0,0,0
sps4_201711_005,0,0,0,0,0,0,0,0
sps4_201711_006,0,0,0,0,0,0,0,0
sps4_201711_007,0,0,0,0,0,0,0,0
sps4_201711_008,0,0,0,0,0,0,0,0
sps4_201711_009,0,0,0,0,0,0,0,0
sps4_201711_010,0,0,0,0,0,0,0,0
sps4_201711_011,0,0,0,0,0,0,0,0
sps4_201711_012,0,0,0,0,0,0,0,0
sps4_201711_013,0,0,0,0,0,0,0,0
sps4_201711_014,0,0,0,0,0,0,0,0
sps4_201711_015,0,0,0,0,0,0,0,0
sps4_201711_016,0,0,0,0,0,0,0,0
sps4_201711_017,0,0,0,0,0,0,0,0
sps4_201711_018,0,0,0,0,0,0,0,0
sps4_201711_019,0,0,0,0,0,0,0,0
sps4_201711_020,0,0,0,0,0,0,0,0
sps4_201711_021,0,0,0,0,0,0,0,0
sps4_201711_022,0,0,0,0,0,0,0,0
sps4_201711_023,0,0,0,0,0,0,0,0
sps4_201711_024,0,0,0,0,0,0,0,0
sps4_201711_025,0,0,0,0,0,0,0,0
sps4_201811_001,0,0,0,0,0,0,0,0
sps4_201811_002,0,0,0,0,0,0,0,0
sps4_201811_003,0,0,0,0,0,0,0,0
sps4_201811_004,0,0,0,0,0,0,0,0
sps4_201811_005,0,0,0,0,0,0,0,0
sps4_201811_006,0,0,0,0,0,0,0,0
sps4_201811_007,0,0,0,0,0,0,0,0
sps4_201811_008,0,0,0,0,0,0,0,0
sps4_201811_009,0,0,0,0,0,0,0,0
sps4_201811_010,0,0,0,0,0,0,0,0
sps4_201811_011,0,0,0,0,0,0,0,0
sps4_201811_012,0,0,0,0,0,0,0,0
sps4_201811_013,0,0,0,0,0,0,0,0
sps4_201811_014,0,0,0,0,0,0,0,0
sps4_201811_015,0,0,0,0,0,0,0,0
sps4_201811_016,0,0,0,0,0,0,0,0
sps4_201811_017,0,0,0,0,0,0,0,0
sps4_201811_018,0,0,0,0,0,0,0,0
sps4_201811_019,0,0,0,0,0,0,0,0
sps4_201811_020,0,0,0,0,0,0,0,0
sps4_201811_021,0,0,0,0,0,0,0,0
sps4_201811_022,0,0,0,0,0,0,0,0
sps4_201811_023,0,0,0,0,0,0,0,0
sps4_201811_024,0,0,0,0,0,0,0,0
sps4_201811_025,0,0,0,0,0,0,0,0
sps4_201911_001,0,0,0,0,0,0,0,0
sps4_201911_002,0,0,0,0,0,0,0,0
sps4_201911_003,0,0,0,0,0,0,0,0
sps4_201911_004,0,0,0,0,0,0,0,0
sps4_201911_005,0,0,0,0,0,0,0,0
sps4_201911_006,0,0,0,0,0,0,0,0
sps4_201911_007,0,0,0,0,0,0,0,0
sps4_201911_008,0,0,0,0,0,0,0,0
sps4_201911_009,0,0,0,0,0,0,0,0
sps4_201911_010,0,0,0,0,0,0,0,0
sps4_201911_011,0,0,0,0,0,0,0,0
sps4_201911_012,0,0,0,0,0,0,0,0
sps4_201911_013,0,0,0,0,0,0,0,0
sps4_201911_014,0,0,0,0,0,0,0,0
sps4_201911_015,0,0,0,0,0,0,0,0
sps4_201911_016,0,0,0,0,0,0,0,0
sps4_201911_017,0,0,0,0,0,0,0,0
sps4_201911_018,0,0,0,0,0,0,0,0
sps4_201911_019,0,0,0,0,0,0,0,0
sps4_201911_020,0,0,0,0,0,0,0,0
sps4_201911_021,0,0,0,0,0,0,0,0
sps4_201911_022,0,0,0,0,0,0,0,0
sps4_201911_023,0,0,0,0,0,0,0,0
sps4_201911_024,0,0,0,0,0,0,0,0
sps4_201911_025,0,0,0,0,0,0,0,0
sps4_202011_001,0,0,0,0,0,0,0,0
sps4_202011_002,0,0,0,0,0,0,0,0
sps4_202011_003,0,0,0,0,0,0,0,0
sps4_202011_004,0,0,0,0,0,0,0,0
sps4_202011_005,0,0,0,0,0,0,0,0
sps4_202011_006,0,0,0,0,0,0,0,0
sps4_202011_007,0,0,0,0,0,0,0,0
sps4_202011_008,0,0,0,0,0,0,0,0
sps4_202011_009,0,0,0,0,0,0,0,0
sps4_202011_010,0,0,0,0,0,0,0,0
sps4_202011_011,0,0,0,0,0,0,0,0
sps4_202011_012,0,0,0,0,0,0,0,0
sps4_202011_013,0,0,0,0,0,0,0,0
sps4_202011_014,0,0,0,0,0,0,0,0
sps4_202011_015,0,0,0,0,0,0,0,0
sps4_202011_016,0,0,0,0,0,0,0,0
sps4_202011_017,0,0,0,0,0,0,0,0
sps4_202011_018,0,0,0,0,0,0,0,0
sps4_202011_019,0,0,0,0,0,0,0,0
sps4_202011_020,0,0,0,0,0,0,0,0
sps4_202011_021,0,0,0,0,0,0,0,0
sps4_202011_022,0,0,0,0,0,0,0,0
sps4_202011_023,0,0,0,0,0,0,0,0
sps4_202011_024,0,0,0,0,0,0,0,0
sps4_202011_025,0,0,0,0,0,0,0,0
sps4_202111_001,0,0,0,0,0,0,0,0
sps4_202111_002,0,0,0,0,0,0,0,0
sps4_202111_003,0,0,0,0,0,0,0,0
sps4_202111_004,0,0,0,0,0,0,0,0
sps4_202111_005,0,0,0,0,0,0,0,0
sps4_202111_006,0,0,0,0,0,0,0,0
sps4_202111_007,0,0,0,0,0,0,0,0
sps4_202111_008,0,0,0,0,0,0,0,0
sps4_202111_009,0,0,0,0,0,0,0,0
sps4_202111_010,0,0,0,0,0,0,0,0
sps4_202111_011,0,0,0,0,0,0,0,0
sps4_202111_012,0,0,0,0,0,0,0,0
sps4_202111_013,0,0,0,0,0,0,0,0
sps4_202111_014,0,0,0,0,0,0,0,0
sps4_202111_015,0,0,0,0,0,0,0,0
sps4_202111_016,0,0,0,0,0,0,0,0
sps4_202111_017,0,0,0,0,0,0,0,0
sps4_202111_018,0,0,0,0,0,0,0,0
sps4_202111_019,0,0,0,0,0,0,0,0
sps4_202111_020,0,0,0,0,0,0,0,0
sps4_202111_021,0,0,0,0,0,0,0,0
sps4_202111_022,0,0,0,0,0,0,0,0
sps4_202111_023,0,0,0,0,0,0,0,0
sps4_202111_024,0,0,0,0,0,0,0,0
sps4_202111_025,0,0,0,0,0,0,0,0
