CASO,month1,month2,month3,month4,days,n_memb_per_y,C3S,QC
sps4_200408_003,1,1,1,1,1,0,0,0
sps4_200408_004,1,1,1,1,1,0,0,0
sps4_200408_005,1,1,1,1,1,0,0,0
sps4_200408_006,1,1,1,1,1,0,0,0
sps4_200408_007,1,1,1,1,1,0,0,0
sps4_200408_008,1,1,1,1,1,0,0,0
sps4_200408_009,1,1,1,1,1,0,0,0
sps4_200408_010,1,1,1,1,1,0,0,0
sps4_200408_011,1,1,1,1,1,0,0,0
sps4_200408_012,1,1,1,1,1,0,0,0
sps4_200408_013,1,1,1,1,1,0,0,0
sps4_200408_014,1,1,1,1,1,0,0,0
sps4_200408_015,1,1,1,1,1,0,0,0
sps4_200408_016,1,1,1,1,1,0,0,0
sps4_200408_017,1,1,1,1,1,0,0,0
sps4_200408_018,1,1,1,1,1,0,0,0
sps4_200408_019,1,1,1,1,1,0,0,0
sps4_200408_020,1,1,1,1,1,0,0,0
sps4_200408_021,1,1,1,1,1,0,0,0
sps4_200408_022,1,1,1,1,1,0,0,0
sps4_200408_023,1,1,1,1,1,0,0,0
sps4_200408_024,1,1,1,1,1,0,0,0
sps4_200408_025,1,1,1,1,1,0,0,0
sps4_200508_001,1,1,1,1,1,0,0,0
sps4_200508_002,1,1,1,1,1,0,0,0
sps4_200508_003,1,1,1,1,1,0,0,0
sps4_200508_004,1,1,1,1,1,0,0,0
sps4_200508_005,1,1,1,1,1,0,0,0
sps4_200508_006,1,1,1,1,1,0,0,0
sps4_200508_007,1,1,1,1,1,0,0,0
sps4_200508_008,1,1,1,1,1,0,0,0
sps4_200508_009,1,1,1,1,1,0,0,0
sps4_200508_010,1,1,1,1,1,0,0,0
sps4_200508_011,1,1,1,1,1,0,0,0
sps4_200508_012,1,1,1,1,1,0,0,0
sps4_200508_013,1,1,1,1,1,0,0,0
sps4_200508_014,1,1,1,1,1,0,0,0
sps4_200508_015,1,1,1,1,1,0,0,0
sps4_200508_016,1,1,1,1,1,0,0,0
sps4_200508_017,1,1,1,1,1,0,0,0
sps4_200508_018,1,1,1,1,1,0,0,0
sps4_200508_019,1,1,1,1,1,0,0,0
sps4_200508_020,1,1,1,1,1,0,0,0
sps4_200508_021,1,1,1,1,1,0,0,0
sps4_200508_022,1,1,1,1,1,0,0,0
sps4_200508_023,1,1,1,1,1,0,0,0
sps4_200508_024,1,1,1,1,1,0,0,0
sps4_200508_025,1,1,1,1,1,0,0,0
sps4_200608_001,1,1,1,1,1,0,0,0
sps4_200608_002,1,1,1,1,1,0,0,0
sps4_200608_003,1,1,1,1,1,0,0,0
sps4_200608_004,1,1,1,1,1,0,0,0
sps4_200608_005,1,1,1,1,1,0,0,0
sps4_200608_006,1,1,1,1,1,0,0,0
sps4_200608_007,1,1,1,1,1,0,0,0
sps4_200608_008,1,1,1,1,1,0,0,0
sps4_200608_009,1,1,1,1,1,0,0,0
sps4_200608_010,1,1,1,1,1,0,0,0
sps4_200608_011,1,1,1,1,1,0,0,0
sps4_200608_012,1,1,1,1,1,0,0,0
sps4_200608_013,1,1,1,1,1,0,0,0
sps4_200608_014,1,1,1,1,1,0,0,0
sps4_200608_015,1,1,1,1,1,0,0,0
sps4_200608_016,1,1,1,1,1,0,0,0
sps4_200608_017,1,1,1,1,1,0,0,0
sps4_200608_018,1,1,1,1,1,0,0,0
sps4_200608_019,1,1,1,1,1,0,0,0
sps4_200608_020,1,1,1,1,1,0,0,0
sps4_200608_021,1,1,1,1,1,0,0,0
sps4_200608_022,1,1,1,1,1,0,0,0
sps4_200608_023,1,1,1,1,1,0,0,0
sps4_200608_024,1,1,1,1,1,0,0,0
sps4_200608_025,1,1,1,1,1,0,0,0
sps4_200708_001,1,1,1,1,1,0,0,0
sps4_200708_002,1,1,1,1,1,0,0,0
sps4_200708_003,1,1,1,1,1,0,0,0
sps4_200708_004,1,1,1,1,1,0,0,0
sps4_200708_005,1,1,1,1,1,0,0,0
sps4_200708_006,1,1,1,1,1,0,0,0
sps4_200708_007,1,1,1,1,1,0,0,0
sps4_200708_008,1,1,1,1,1,0,0,0
sps4_200708_009,1,1,1,1,1,0,0,0
sps4_200708_010,1,1,1,1,1,0,0,0
sps4_200708_011,1,1,1,1,1,0,0,0
sps4_200708_012,0,0,0,0,0,0,0,0
sps4_200708_013,1,1,1,1,1,0,0,0
sps4_200708_014,1,1,1,1,1,0,0,0
sps4_200708_015,1,1,1,1,1,0,0,0
sps4_200708_016,1,1,1,1,1,0,0,0
sps4_200708_017,1,1,1,1,1,0,0,0
sps4_200708_018,1,1,1,1,1,0,0,0
sps4_200708_019,1,1,1,1,1,0,0,0
sps4_200708_020,1,1,1,1,1,0,0,0
sps4_200708_021,1,1,1,1,1,0,0,0
sps4_200708_022,1,1,1,1,1,0,0,0
sps4_200708_023,1,1,1,1,1,0,0,0
sps4_200708_024,1,1,1,1,1,0,0,0
sps4_200708_025,1,1,1,1,1,0,0,0
sps4_200808_001,1,1,1,1,1,0,0,0
sps4_200808_002,1,1,1,1,1,0,0,0
sps4_200808_003,1,1,1,1,1,0,0,0
sps4_200808_004,1,1,1,1,1,0,0,0
sps4_200808_005,1,1,1,1,1,0,0,0
sps4_200808_006,1,1,1,1,1,0,0,0
sps4_200808_007,1,1,1,1,1,0,0,0
sps4_200808_008,1,1,1,1,1,0,0,0
sps4_200808_009,1,1,1,1,1,0,0,0
sps4_200808_010,1,1,1,1,1,0,0,0
sps4_200808_011,1,1,1,1,1,0,0,0
sps4_200808_012,1,1,1,1,1,0,0,0
sps4_200808_013,1,1,1,1,1,0,0,0
sps4_200808_014,1,1,1,1,1,0,0,0
sps4_200808_015,1,1,1,1,1,0,0,0
sps4_200808_016,0,0,0,0,0,0,0,0
sps4_200808_017,0,0,0,0,0,0,0,0
sps4_200808_018,0,0,0,0,0,0,0,0
sps4_200808_019,0,0,0,0,0,0,0,0
sps4_200808_020,0,0,0,0,0,0,0,0
sps4_200808_021,0,0,0,0,0,0,0,0
sps4_200808_022,0,0,0,0,0,0,0,0
sps4_200808_023,0,0,0,0,0,0,0,0
sps4_200808_024,0,0,0,0,0,0,0,0
sps4_200808_025,0,0,0,0,0,0,0,0
sps4_200908_001,1,1,1,1,1,0,0,0
sps4_200908_002,1,1,1,1,1,0,0,0
sps4_200908_003,1,1,1,1,1,0,0,0
sps4_200908_004,1,1,1,1,1,0,0,0
sps4_200908_005,1,1,1,1,1,0,0,0
sps4_200908_006,1,1,1,1,1,0,0,0
sps4_200908_007,1,1,1,1,1,0,0,0
sps4_200908_008,1,1,1,1,1,0,0,0
sps4_200908_009,1,1,1,1,1,0,0,0
sps4_200908_010,1,1,1,1,1,0,0,0
sps4_200908_011,1,1,1,1,1,0,0,0
sps4_200908_012,1,1,1,1,1,0,0,0
sps4_200908_013,1,1,1,1,1,0,0,0
sps4_200908_014,1,1,1,1,1,0,0,0
sps4_200908_015,1,1,1,1,1,0,0,0
sps4_200908_016,1,1,1,1,1,0,0,0
sps4_200908_017,1,1,1,1,1,0,0,0
sps4_200908_018,1,1,1,1,1,0,0,0
sps4_200908_019,1,1,1,1,1,0,0,0
sps4_200908_020,1,1,1,1,1,0,0,0
sps4_200908_021,1,1,1,1,1,0,0,0
sps4_200908_022,1,1,1,1,1,0,0,0
sps4_200908_023,1,1,1,1,1,0,0,0
sps4_200908_024,1,1,1,1,1,0,0,0
sps4_200908_025,1,1,1,1,1,0,0,0
sps4_201008_001,1,1,1,1,1,0,0,0
sps4_201008_002,1,1,1,1,1,0,0,0
sps4_201008_003,1,1,1,1,1,0,0,0
sps4_201008_004,1,1,1,1,1,0,0,0
sps4_201008_005,1,1,1,1,1,0,0,0
sps4_201008_006,1,1,1,1,1,0,0,0
sps4_201008_007,1,1,1,1,1,0,0,0
sps4_201008_008,1,1,1,1,1,0,0,0
sps4_201008_009,1,1,1,1,1,0,0,0
sps4_201008_010,1,1,1,1,1,0,0,0
sps4_201008_011,1,1,1,1,1,0,0,0
sps4_201008_012,1,1,1,1,1,0,0,0
sps4_201008_013,1,1,1,1,1,0,0,0
sps4_201008_014,1,1,1,1,1,0,0,0
sps4_201008_015,1,1,1,1,1,0,0,0
sps4_201008_016,1,1,1,1,1,0,0,0
sps4_201008_017,1,1,1,1,1,0,0,0
sps4_201008_018,1,1,1,1,1,0,0,0
sps4_201008_019,1,1,1,1,1,0,0,0
sps4_201008_020,1,1,1,1,1,0,0,0
sps4_201008_021,1,1,1,1,1,0,0,0
sps4_201008_022,1,1,1,1,1,0,0,0
sps4_201008_023,1,1,1,1,1,0,0,0
sps4_201008_024,1,1,1,1,1,0,0,0
sps4_201008_025,1,1,1,1,1,0,0,0
sps4_201108_001,1,1,1,1,1,0,0,0
sps4_201108_002,1,1,1,1,1,0,0,0
sps4_201108_003,1,1,1,1,1,0,0,0
sps4_201108_004,1,1,1,1,1,0,0,0
sps4_201108_005,1,1,1,1,1,0,0,0
sps4_201108_006,1,1,1,1,1,0,0,0
sps4_201108_007,1,1,1,1,1,0,0,0
sps4_201108_008,1,1,1,1,1,0,0,0
sps4_201108_009,1,1,1,1,1,0,0,0
sps4_201108_010,1,1,1,1,1,0,0,0
sps4_201108_011,1,1,1,1,1,0,0,0
sps4_201108_012,1,1,1,1,1,0,0,0
sps4_201108_013,1,1,1,1,1,0,0,0
sps4_201108_014,1,1,1,1,1,0,0,0
sps4_201108_015,1,1,1,1,1,0,0,0
sps4_201108_016,1,1,1,1,1,0,0,0
sps4_201108_017,1,1,1,1,1,0,0,0
sps4_201108_018,1,1,1,1,1,0,0,0
sps4_201108_019,1,1,1,1,1,0,0,0
sps4_201108_020,1,1,1,1,1,0,0,0
sps4_201108_021,1,1,1,1,1,0,0,0
sps4_201108_022,1,1,1,1,1,0,0,0
sps4_201108_023,1,1,1,1,1,0,0,0
sps4_201108_024,1,1,1,1,1,0,0,0
sps4_201108_025,1,1,1,1,1,0,0,0
sps4_201208_001,1,1,1,1,1,0,0,0
sps4_201208_002,1,1,1,1,1,0,0,0
sps4_201208_003,1,1,1,1,1,0,0,0
sps4_201208_004,1,1,1,1,1,0,0,0
sps4_201208_005,1,1,1,1,0,0,0,0
sps4_201208_006,1,1,1,1,1,0,0,0
sps4_201208_007,1,1,1,1,1,0,0,0
sps4_201208_008,1,1,1,1,1,0,0,0
sps4_201208_009,1,1,1,1,1,0,0,0
sps4_201208_010,1,1,1,1,1,0,0,0
sps4_201208_011,1,1,1,1,1,0,0,0
sps4_201208_012,1,1,1,1,1,0,0,0
sps4_201208_013,1,1,1,1,1,0,0,0
sps4_201208_014,1,1,1,1,1,0,0,0
sps4_201208_015,1,1,1,1,1,0,0,0
sps4_201208_016,1,1,1,1,1,0,0,0
sps4_201208_017,1,1,1,1,1,0,0,0
sps4_201208_018,1,1,1,1,1,0,0,0
sps4_201208_019,1,1,1,1,1,0,0,0
sps4_201208_020,1,1,1,1,1,0,0,0
sps4_201208_021,1,1,1,1,1,0,0,0
sps4_201208_022,1,1,1,1,1,0,0,0
sps4_201208_023,1,1,1,1,1,0,0,0
sps4_201208_024,1,1,1,1,1,0,0,0
sps4_201208_025,1,1,1,1,1,0,0,0
sps4_201308_001,0,0,0,0,0,0,0,0
sps4_201308_002,0,0,0,0,0,0,0,0
sps4_201308_003,0,0,0,0,0,0,0,0
sps4_201308_004,0,0,0,0,0,0,0,0
sps4_201308_005,0,0,0,0,0,0,0,0
sps4_201308_006,0,0,0,0,0,0,0,0
sps4_201308_007,0,0,0,0,0,0,0,0
sps4_201308_008,0,0,0,0,0,0,0,0
sps4_201308_009,0,0,0,0,0,0,0,0
sps4_201308_010,0,0,0,0,0,0,0,0
sps4_201308_011,0,0,0,0,0,0,0,0
sps4_201308_012,0,0,0,0,0,0,0,0
sps4_201308_013,0,0,0,0,0,0,0,0
sps4_201308_014,0,0,0,0,0,0,0,0
sps4_201308_015,0,0,0,0,0,0,0,0
sps4_201308_016,0,0,0,0,0,0,0,0
sps4_201308_017,0,0,0,0,0,0,0,0
sps4_201308_018,0,0,0,0,0,0,0,0
sps4_201308_019,0,0,0,0,0,0,0,0
sps4_201308_020,0,0,0,0,0,0,0,0
sps4_201308_021,0,0,0,0,0,0,0,0
sps4_201308_022,0,0,0,0,0,0,0,0
sps4_201308_023,0,0,0,0,0,0,0,0
sps4_201308_024,0,0,0,0,0,0,0,0
sps4_201308_025,0,0,0,0,0,0,0,0
sps4_201408_001,1,1,1,1,1,0,0,0
sps4_201408_002,1,1,1,1,1,0,0,0
sps4_201408_003,1,1,1,1,1,0,0,0
sps4_201408_004,1,1,1,1,1,0,0,0
sps4_201408_005,1,1,1,1,1,0,0,0
sps4_201408_006,1,1,1,1,1,0,0,0
sps4_201408_007,1,1,1,1,1,0,0,0
sps4_201408_008,1,1,1,1,1,0,0,0
sps4_201408_009,1,1,1,1,1,0,0,0
sps4_201408_010,1,1,1,1,1,0,0,0
sps4_201408_011,1,1,1,1,1,0,0,0
sps4_201408_012,1,1,1,1,1,0,0,0
sps4_201408_013,1,1,1,1,1,0,0,0
sps4_201408_014,1,1,1,1,1,0,0,0
sps4_201408_015,1,1,1,1,1,0,0,0
sps4_201408_016,1,1,1,1,1,0,0,0
sps4_201408_017,1,1,1,1,1,0,0,0
sps4_201408_018,1,1,1,1,1,0,0,0
sps4_201408_019,1,1,1,1,1,0,0,0
sps4_201408_020,1,1,1,1,1,0,0,0
sps4_201408_021,1,1,1,1,1,0,0,0
sps4_201408_022,1,1,1,1,1,0,0,0
sps4_201408_023,1,1,1,1,1,0,0,0
sps4_201408_024,1,1,1,1,1,0,0,0
sps4_201408_025,1,1,1,1,1,0,0,0
sps4_201508_001,1,1,1,1,1,0,0,0
sps4_201508_002,1,1,1,1,1,0,0,0
sps4_201508_003,1,1,1,1,1,0,0,0
sps4_201508_004,1,1,1,1,1,0,0,0
sps4_201508_005,1,1,1,1,1,0,0,0
sps4_201508_006,1,1,1,1,1,0,0,0
sps4_201508_007,1,1,1,1,1,0,0,0
sps4_201508_008,1,1,1,1,1,0,0,0
sps4_201508_009,1,1,1,1,1,0,0,0
sps4_201508_010,1,1,1,1,1,0,0,0
sps4_201508_011,1,1,1,1,1,0,0,0
sps4_201508_012,1,1,1,1,1,0,0,0
sps4_201508_013,1,1,1,1,1,0,0,0
sps4_201508_014,1,1,1,1,1,0,0,0
sps4_201508_015,1,1,1,1,1,0,0,0
sps4_201508_016,1,1,1,1,1,0,0,0
sps4_201508_017,1,1,1,1,1,0,0,0
sps4_201508_018,1,1,1,1,1,0,0,0
sps4_201508_019,1,1,1,1,1,0,0,0
sps4_201508_020,1,1,1,1,1,0,0,0
sps4_201508_021,1,1,1,1,1,0,0,0
sps4_201508_022,1,1,1,1,1,0,0,0
sps4_201508_023,1,1,1,1,1,0,0,0
sps4_201508_024,1,1,1,1,1,0,0,0
sps4_201508_025,1,1,1,1,1,0,0,0
sps4_201608_001,1,1,1,1,1,0,0,0
sps4_201608_002,1,1,1,1,1,0,0,0
sps4_201608_003,1,1,1,1,1,0,0,0
sps4_201608_004,1,1,1,1,1,0,0,0
sps4_201608_005,1,1,1,1,1,0,0,0
sps4_201608_006,1,1,1,1,1,0,0,0
sps4_201608_007,1,1,1,1,1,0,0,0
sps4_201608_008,1,1,1,1,1,0,0,0
sps4_201608_009,1,1,1,1,1,0,0,0
sps4_201608_010,1,1,1,1,1,0,0,0
sps4_201608_011,1,1,1,1,1,0,0,0
sps4_201608_012,1,1,1,1,1,0,0,0
sps4_201608_013,1,1,1,1,1,0,0,0
sps4_201608_014,1,1,1,1,1,0,0,0
sps4_201608_015,1,1,1,1,1,0,0,0
sps4_201608_016,1,1,1,1,1,0,0,0
sps4_201608_017,1,1,1,1,1,0,0,0
sps4_201608_018,1,1,1,1,1,0,0,0
sps4_201608_019,1,1,1,1,1,0,0,0
sps4_201608_020,1,1,1,1,1,0,0,0
sps4_201608_021,1,1,1,1,1,0,0,0
sps4_201608_022,1,1,1,1,1,0,0,0
sps4_201608_023,1,1,1,1,1,0,0,0
sps4_201608_024,1,1,1,1,1,0,0,0
sps4_201608_025,1,1,1,1,1,0,0,0
sps4_201708_001,1,1,1,1,1,0,0,0
sps4_201708_002,1,1,1,1,1,0,0,0
sps4_201708_003,1,1,1,1,1,0,0,0
sps4_201708_004,1,1,1,1,1,0,0,0
sps4_201708_005,1,1,1,1,1,0,0,0
sps4_201708_006,1,1,1,1,1,0,0,0
sps4_201708_007,1,1,1,1,1,0,0,0
sps4_201708_008,1,1,1,1,1,0,0,0
sps4_201708_009,1,1,1,1,1,0,0,0
sps4_201708_010,1,1,1,1,1,0,0,0
sps4_201708_011,1,1,1,1,1,0,0,0
sps4_201708_012,1,1,1,1,1,0,0,0
sps4_201708_013,1,1,1,1,1,0,0,0
sps4_201708_014,1,1,1,1,1,0,0,0
sps4_201708_015,1,1,1,1,1,0,0,0
sps4_201708_016,1,1,1,1,1,0,0,0
sps4_201708_017,1,1,1,1,1,0,0,0
sps4_201708_018,1,1,1,1,1,0,0,0
sps4_201708_019,1,1,1,1,1,0,0,0
sps4_201708_020,1,1,1,1,1,0,0,0
sps4_201708_021,1,1,1,1,1,0,0,0
sps4_201708_022,1,1,1,1,1,0,0,0
sps4_201708_023,1,1,1,1,1,0,0,0
sps4_201708_024,1,1,1,1,1,0,0,0
sps4_201708_025,1,1,1,1,1,0,0,0
sps4_201808_001,1,1,1,1,1,0,0,0
sps4_201808_002,1,1,1,1,1,0,0,0
sps4_201808_003,1,1,1,1,1,0,0,0
sps4_201808_004,1,1,1,1,1,0,0,0
sps4_201808_005,1,1,1,1,1,0,0,0
sps4_201808_006,1,1,1,1,1,0,0,0
sps4_201808_007,1,1,1,1,1,0,0,0
sps4_201808_008,1,1,1,1,1,0,0,0
sps4_201808_009,1,1,1,1,1,0,0,0
sps4_201808_010,1,1,1,1,1,0,0,0
sps4_201808_011,1,1,1,1,1,0,0,0
sps4_201808_012,1,1,1,1,1,0,0,0
sps4_201808_013,1,1,1,1,1,0,0,0
sps4_201808_014,1,1,1,1,1,0,0,0
sps4_201808_015,1,1,1,1,1,0,0,0
sps4_201808_016,1,1,1,1,1,0,0,0
sps4_201808_017,1,1,1,1,1,0,0,0
sps4_201808_018,1,1,1,1,1,0,0,0
sps4_201808_019,1,1,1,1,1,0,0,0
sps4_201808_020,1,1,1,1,1,0,0,0
sps4_201808_021,1,1,1,1,1,0,0,0
sps4_201808_022,1,1,1,1,1,0,0,0
sps4_201808_023,1,1,1,1,1,0,0,0
sps4_201808_024,1,1,1,1,1,0,0,0
sps4_201808_025,1,1,1,1,1,0,0,0
sps4_201908_001,1,1,1,1,1,0,0,0
sps4_201908_002,1,1,1,1,1,0,0,0
sps4_201908_003,1,1,1,1,1,0,0,0
sps4_201908_004,1,1,1,1,1,0,0,0
sps4_201908_005,1,1,1,1,1,0,0,0
sps4_201908_006,1,1,1,1,1,0,0,0
sps4_201908_007,1,1,1,1,1,0,0,0
sps4_201908_008,1,1,1,1,1,0,0,0
sps4_201908_009,1,1,1,1,1,0,0,0
sps4_201908_010,1,1,1,1,1,0,0,0
sps4_201908_011,1,1,1,1,1,0,0,0
sps4_201908_012,1,1,1,1,1,0,0,0
sps4_201908_013,1,1,1,1,1,0,0,0
sps4_201908_014,1,1,1,1,1,0,0,0
sps4_201908_015,1,1,1,1,1,0,0,0
sps4_201908_016,1,1,1,1,1,0,0,0
sps4_201908_017,1,1,1,1,1,0,0,0
sps4_201908_018,1,1,1,1,1,0,0,0
sps4_201908_019,1,1,1,1,1,0,0,0
sps4_201908_020,1,1,1,1,1,0,0,0
sps4_201908_021,1,1,1,1,1,0,0,0
sps4_201908_022,1,1,1,1,1,0,0,0
sps4_201908_023,1,1,1,1,1,0,0,0
sps4_201908_024,1,1,1,1,1,0,0,0
sps4_201908_025,1,1,1,1,1,0,0,0
sps4_202008_001,0,0,0,0,0,0,0,0
sps4_202008_002,0,0,0,0,0,0,0,0
sps4_202008_003,0,0,0,0,0,0,0,0
sps4_202008_004,0,0,0,0,0,0,0,0
sps4_202008_005,0,0,0,0,0,0,0,0
sps4_202008_006,0,0,0,0,0,0,0,0
sps4_202008_007,0,0,0,0,0,0,0,0
sps4_202008_008,0,0,0,0,0,0,0,0
sps4_202008_009,0,0,0,0,0,0,0,0
sps4_202008_010,0,0,0,0,0,0,0,0
sps4_202008_011,0,0,0,0,0,0,0,0
sps4_202008_012,0,0,0,0,0,0,0,0
sps4_202008_013,0,0,0,0,0,0,0,0
sps4_202008_014,0,0,0,0,0,0,0,0
sps4_202008_015,0,0,0,0,0,0,0,0
sps4_202008_016,0,0,0,0,0,0,0,0
sps4_202008_017,0,0,0,0,0,0,0,0
sps4_202008_018,0,0,0,0,0,0,0,0
sps4_202008_019,0,0,0,0,0,0,0,0
sps4_202008_020,0,0,0,0,0,0,0,0
sps4_202008_021,0,0,0,0,0,0,0,0
sps4_202008_022,0,0,0,0,0,0,0,0
sps4_202008_023,0,0,0,0,0,0,0,0
sps4_202008_024,0,0,0,0,0,0,0,0
sps4_202008_025,0,0,0,0,0,0,0,0
sps4_202108_001,1,1,1,1,1,0,0,0
sps4_202108_002,1,1,1,1,1,0,0,0
sps4_202108_003,1,1,1,1,1,0,0,0
sps4_202108_004,1,1,1,1,1,0,0,0
sps4_202108_005,1,1,1,1,1,0,0,0
sps4_202108_006,1,1,1,1,1,0,0,0
sps4_202108_007,1,1,1,1,1,0,0,0
sps4_202108_008,1,1,1,1,1,0,0,0
sps4_202108_009,1,1,1,1,1,0,0,0
sps4_202108_010,1,1,1,1,1,0,0,0
sps4_202108_011,1,1,1,1,1,0,0,0
sps4_202108_012,1,1,1,1,1,0,0,0
sps4_202108_013,1,1,1,1,1,0,0,0
sps4_202108_014,1,1,1,1,1,0,0,0
sps4_202108_015,1,1,1,1,1,0,0,0
sps4_202108_016,1,1,1,1,1,0,0,0
sps4_202108_017,1,1,1,1,1,0,0,0
sps4_202108_018,1,1,1,1,1,0,0,0
sps4_202108_019,1,1,1,1,1,0,0,0
sps4_202108_020,1,1,1,1,1,0,0,0
sps4_202108_021,1,1,1,1,1,0,0,0
sps4_202108_022,1,1,1,1,1,0,0,0
sps4_202108_023,1,1,1,1,1,0,0,0
sps4_202108_024,1,1,1,1,1,0,0,0
sps4_202108_025,1,1,1,1,1,0,0,0
