CASO,month1,month2,month3,month4,days,n_memb_per_y,C3S,QC
sps4_200405_004,0,0,0,0,0,0,0,0
sps4_200405_005,0,0,0,0,0,0,0,0
sps4_200405_006,0,0,0,0,0,0,0,0
sps4_200405_007,0,0,0,0,0,0,0,0
sps4_200405_008,0,0,0,0,0,0,0,0
sps4_200405_009,0,0,0,0,0,0,0,0
sps4_200405_010,0,0,0,0,0,0,0,0
sps4_200405_011,0,0,0,0,0,0,0,0
sps4_200405_012,0,0,0,0,0,0,0,0
sps4_200405_013,0,0,0,0,0,0,0,0
sps4_200405_014,0,0,0,0,0,0,0,0
sps4_200405_015,0,0,0,0,0,0,0,0
sps4_200405_016,0,0,0,0,0,0,0,0
sps4_200405_017,0,0,0,0,0,0,0,0
sps4_200405_018,0,0,0,0,0,0,0,0
sps4_200405_019,0,0,0,0,0,0,0,0
sps4_200405_020,0,0,0,0,0,0,0,0
sps4_200405_021,0,0,0,0,0,0,0,0
sps4_200405_022,0,0,0,0,0,0,0,0
sps4_200405_023,0,0,0,0,0,0,0,0
sps4_200405_024,0,0,0,0,0,0,0,0
sps4_200405_025,0,0,0,0,0,0,0,0
sps4_200505_001,0,0,0,0,0,0,0,0
sps4_200505_002,0,0,0,0,0,0,0,0
sps4_200505_003,0,0,0,0,0,0,0,0
sps4_200505_004,0,0,0,0,0,0,0,0
sps4_200505_005,0,0,0,0,0,0,0,0
sps4_200505_006,0,0,0,0,0,0,0,0
sps4_200505_007,0,0,0,0,0,0,0,0
sps4_200505_008,0,0,0,0,0,0,0,0
sps4_200505_009,0,0,0,0,0,0,0,0
sps4_200505_010,0,0,0,0,0,0,0,0
sps4_200505_011,0,0,0,0,0,0,0,0
sps4_200505_012,0,0,0,0,0,0,0,0
sps4_200505_013,0,0,0,0,0,0,0,0
sps4_200505_014,0,0,0,0,0,0,0,0
sps4_200505_015,0,0,0,0,0,0,0,0
sps4_200505_016,0,0,0,0,0,0,0,0
sps4_200505_017,0,0,0,0,0,0,0,0
sps4_200505_018,0,0,0,0,0,0,0,0
sps4_200505_019,0,0,0,0,0,0,0,0
sps4_200505_020,0,0,0,0,0,0,0,0
sps4_200505_021,0,0,0,0,0,0,0,0
sps4_200505_022,0,0,0,0,0,0,0,0
sps4_200505_023,0,0,0,0,0,0,0,0
sps4_200505_024,0,0,0,0,0,0,0,0
sps4_200505_025,0,0,0,0,0,0,0,0
sps4_200605_001,0,0,0,0,0,0,0,0
sps4_200605_002,0,0,0,0,0,0,0,0
sps4_200605_003,0,0,0,0,0,0,0,0
sps4_200605_004,0,0,0,0,0,0,0,0
sps4_200605_005,0,0,0,0,0,0,0,0
sps4_200605_006,0,0,0,0,0,0,0,0
sps4_200605_007,0,0,0,0,0,0,0,0
sps4_200605_008,0,0,0,0,0,0,0,0
sps4_200605_009,0,0,0,0,0,0,0,0
sps4_200605_010,0,0,0,0,0,0,0,0
sps4_200605_011,0,0,0,0,0,0,0,0
sps4_200605_012,0,0,0,0,0,0,0,0
sps4_200605_013,0,0,0,0,0,0,0,0
sps4_200605_014,0,0,0,0,0,0,0,0
sps4_200605_015,0,0,0,0,0,0,0,0
sps4_200605_016,0,0,0,0,0,0,0,0
sps4_200605_017,0,0,0,0,0,0,0,0
sps4_200605_018,0,0,0,0,0,0,0,0
sps4_200605_019,0,0,0,0,0,0,0,0
sps4_200605_020,0,0,0,0,0,0,0,0
sps4_200605_021,0,0,0,0,0,0,0,0
sps4_200605_022,0,0,0,0,0,0,0,0
sps4_200605_023,0,0,0,0,0,0,0,0
sps4_200605_024,0,0,0,0,0,0,0,0
sps4_200605_025,0,0,0,0,0,0,0,0
sps4_200705_001,0,0,0,0,0,0,0,0
sps4_200705_002,0,0,0,0,0,0,0,0
sps4_200705_003,0,0,0,0,0,0,0,0
sps4_200705_004,0,0,0,0,0,0,0,0
sps4_200705_005,0,0,0,0,0,0,0,0
sps4_200705_006,0,0,0,0,0,0,0,0
sps4_200705_007,0,0,0,0,0,0,0,0
sps4_200705_008,0,0,0,0,0,0,0,0
sps4_200705_009,0,0,0,0,0,0,0,0
sps4_200705_010,0,0,0,0,0,0,0,0
sps4_200705_011,0,0,0,0,0,0,0,0
sps4_200705_012,0,0,0,0,0,0,0,0
sps4_200705_013,0,0,0,0,0,0,0,0
sps4_200705_014,0,0,0,0,0,0,0,0
sps4_200705_015,0,0,0,0,0,0,0,0
sps4_200705_016,0,0,0,0,0,0,0,0
sps4_200705_017,0,0,0,0,0,0,0,0
sps4_200705_018,0,0,0,0,0,0,0,0
sps4_200705_019,0,0,0,0,0,0,0,0
sps4_200705_020,0,0,0,0,0,0,0,0
sps4_200705_021,0,0,0,0,0,0,0,0
sps4_200705_022,0,0,0,0,0,0,0,0
sps4_200705_023,0,0,0,0,0,0,0,0
sps4_200705_024,0,0,0,0,0,0,0,0
sps4_200705_025,0,0,0,0,0,0,0,0
sps4_200805_001,0,0,0,0,0,0,0,0
sps4_200805_002,0,0,0,0,0,0,0,0
sps4_200805_003,0,0,0,0,0,0,0,0
sps4_200805_004,0,0,0,0,0,0,0,0
sps4_200805_005,0,0,0,0,0,0,0,0
sps4_200805_006,0,0,0,0,0,0,0,0
sps4_200805_007,0,0,0,0,0,0,0,0
sps4_200805_008,0,0,0,0,0,0,0,0
sps4_200805_009,0,0,0,0,0,0,0,0
sps4_200805_010,0,0,0,0,0,0,0,0
sps4_200805_011,0,0,0,0,0,0,0,0
sps4_200805_012,0,0,0,0,0,0,0,0
sps4_200805_013,0,0,0,0,0,0,0,0
sps4_200805_014,0,0,0,0,0,0,0,0
sps4_200805_015,0,0,0,0,0,0,0,0
sps4_200805_016,0,0,0,0,0,0,0,0
sps4_200805_017,0,0,0,0,0,0,0,0
sps4_200805_018,0,0,0,0,0,0,0,0
sps4_200805_019,0,0,0,0,0,0,0,0
sps4_200805_020,0,0,0,0,0,0,0,0
sps4_200805_021,0,0,0,0,0,0,0,0
sps4_200805_022,0,0,0,0,0,0,0,0
sps4_200805_023,0,0,0,0,0,0,0,0
sps4_200805_024,0,0,0,0,0,0,0,0
sps4_200805_025,0,0,0,0,0,0,0,0
sps4_200905_001,0,0,0,0,0,0,0,0
sps4_200905_002,0,0,0,0,0,0,0,0
sps4_200905_003,0,0,0,0,0,0,0,0
sps4_200905_004,0,0,0,0,0,0,0,0
sps4_200905_005,0,0,0,0,0,0,0,0
sps4_200905_006,0,0,0,0,0,0,0,0
sps4_200905_007,0,0,0,0,0,0,0,0
sps4_200905_008,0,0,0,0,0,0,0,0
sps4_200905_009,0,0,0,0,0,0,0,0
sps4_200905_010,0,0,0,0,0,0,0,0
sps4_200905_011,0,0,0,0,0,0,0,0
sps4_200905_012,0,0,0,0,0,0,0,0
sps4_200905_013,0,0,0,0,0,0,0,0
sps4_200905_014,0,0,0,0,0,0,0,0
sps4_200905_015,0,0,0,0,0,0,0,0
sps4_200905_016,0,0,0,0,0,0,0,0
sps4_200905_017,0,0,0,0,0,0,0,0
sps4_200905_018,0,0,0,0,0,0,0,0
sps4_200905_019,0,0,0,0,0,0,0,0
sps4_200905_020,0,0,0,0,0,0,0,0
sps4_200905_021,0,0,0,0,0,0,0,0
sps4_200905_022,0,0,0,0,0,0,0,0
sps4_200905_023,0,0,0,0,0,0,0,0
sps4_200905_024,0,0,0,0,0,0,0,0
sps4_200905_025,0,0,0,0,0,0,0,0
sps4_201005_001,0,0,0,0,0,0,0,0
sps4_201005_002,0,0,0,0,0,0,0,0
sps4_201005_003,0,0,0,0,0,0,0,0
sps4_201005_004,0,0,0,0,0,0,0,0
sps4_201005_005,0,0,0,0,0,0,0,0
sps4_201005_006,0,0,0,0,0,0,0,0
sps4_201005_007,0,0,0,0,0,0,0,0
sps4_201005_008,0,0,0,0,0,0,0,0
sps4_201005_009,0,0,0,0,0,0,0,0
sps4_201005_010,0,0,0,0,0,0,0,0
sps4_201005_011,0,0,0,0,0,0,0,0
sps4_201005_012,0,0,0,0,0,0,0,0
sps4_201005_013,0,0,0,0,0,0,0,0
sps4_201005_014,0,0,0,0,0,0,0,0
sps4_201005_015,0,0,0,0,0,0,0,0
sps4_201005_016,0,0,0,0,0,0,0,0
sps4_201005_017,0,0,0,0,0,0,0,0
sps4_201005_018,0,0,0,0,0,0,0,0
sps4_201005_019,0,0,0,0,0,0,0,0
sps4_201005_020,0,0,0,0,0,0,0,0
sps4_201005_021,0,0,0,0,0,0,0,0
sps4_201005_022,0,0,0,0,0,0,0,0
sps4_201005_023,0,0,0,0,0,0,0,0
sps4_201005_024,0,0,0,0,0,0,0,0
sps4_201005_025,0,0,0,0,0,0,0,0
sps4_201105_001,0,0,0,0,0,0,0,0
sps4_201105_002,0,0,0,0,0,0,0,0
sps4_201105_003,0,0,0,0,0,0,0,0
sps4_201105_004,0,0,0,0,0,0,0,0
sps4_201105_005,0,0,0,0,0,0,0,0
sps4_201105_006,0,0,0,0,0,0,0,0
sps4_201105_007,0,0,0,0,0,0,0,0
sps4_201105_008,0,0,0,0,0,0,0,0
sps4_201105_009,0,0,0,0,0,0,0,0
sps4_201105_010,0,0,0,0,0,0,0,0
sps4_201105_011,0,0,0,0,0,0,0,0
sps4_201105_012,0,0,0,0,0,0,0,0
sps4_201105_013,0,0,0,0,0,0,0,0
sps4_201105_014,0,0,0,0,0,0,0,0
sps4_201105_015,0,0,0,0,0,0,0,0
sps4_201105_016,0,0,0,0,0,0,0,0
sps4_201105_017,0,0,0,0,0,0,0,0
sps4_201105_018,0,0,0,0,0,0,0,0
sps4_201105_019,0,0,0,0,0,0,0,0
sps4_201105_020,0,0,0,0,0,0,0,0
sps4_201105_021,0,0,0,0,0,0,0,0
sps4_201105_022,0,0,0,0,0,0,0,0
sps4_201105_023,0,0,0,0,0,0,0,0
sps4_201105_024,0,0,0,0,0,0,0,0
sps4_201105_025,0,0,0,0,0,0,0,0
sps4_201205_001,0,0,0,0,0,0,0,0
sps4_201205_002,0,0,0,0,0,0,0,0
sps4_201205_003,0,0,0,0,0,0,0,0
sps4_201205_004,0,0,0,0,0,0,0,0
sps4_201205_005,0,0,0,0,0,0,0,0
sps4_201205_006,0,0,0,0,0,0,0,0
sps4_201205_007,0,0,0,0,0,0,0,0
sps4_201205_008,0,0,0,0,0,0,0,0
sps4_201205_009,0,0,0,0,0,0,0,0
sps4_201205_010,0,0,0,0,0,0,0,0
sps4_201205_011,0,0,0,0,0,0,0,0
sps4_201205_012,0,0,0,0,0,0,0,0
sps4_201205_013,0,0,0,0,0,0,0,0
sps4_201205_014,0,0,0,0,0,0,0,0
sps4_201205_015,0,0,0,0,0,0,0,0
sps4_201205_016,0,0,0,0,0,0,0,0
sps4_201205_017,0,0,0,0,0,0,0,0
sps4_201205_018,0,0,0,0,0,0,0,0
sps4_201205_019,0,0,0,0,0,0,0,0
sps4_201205_020,0,0,0,0,0,0,0,0
sps4_201205_021,0,0,0,0,0,0,0,0
sps4_201205_022,0,0,0,0,0,0,0,0
sps4_201205_023,0,0,0,0,0,0,0,0
sps4_201205_024,0,0,0,0,0,0,0,0
sps4_201205_025,0,0,0,0,0,0,0,0
sps4_201305_001,0,0,0,0,0,0,0,0
sps4_201305_002,0,0,0,0,0,0,0,0
sps4_201305_003,0,0,0,0,0,0,0,0
sps4_201305_004,0,0,0,0,0,0,0,0
sps4_201305_005,0,0,0,0,0,0,0,0
sps4_201305_006,0,0,0,0,0,0,0,0
sps4_201305_007,0,0,0,0,0,0,0,0
sps4_201305_008,0,0,0,0,0,0,0,0
sps4_201305_009,0,0,0,0,0,0,0,0
sps4_201305_010,0,0,0,0,0,0,0,0
sps4_201305_011,0,0,0,0,0,0,0,0
sps4_201305_012,0,0,0,0,0,0,0,0
sps4_201305_013,0,0,0,0,0,0,0,0
sps4_201305_014,0,0,0,0,0,0,0,0
sps4_201305_015,0,0,0,0,0,0,0,0
sps4_201305_016,0,0,0,0,0,0,0,0
sps4_201305_017,0,0,0,0,0,0,0,0
sps4_201305_018,0,0,0,0,0,0,0,0
sps4_201305_019,0,0,0,0,0,0,0,0
sps4_201305_020,0,0,0,0,0,0,0,0
sps4_201305_021,0,0,0,0,0,0,0,0
sps4_201305_022,0,0,0,0,0,0,0,0
sps4_201305_023,0,0,0,0,0,0,0,0
sps4_201305_024,0,0,0,0,0,0,0,0
sps4_201305_025,0,0,0,0,0,0,0,0
sps4_201405_001,0,0,0,0,0,0,0,0
sps4_201405_002,0,0,0,0,0,0,0,0
sps4_201405_003,0,0,0,0,0,0,0,0
sps4_201405_004,0,0,0,0,0,0,0,0
sps4_201405_005,0,0,0,0,0,0,0,0
sps4_201405_006,0,0,0,0,0,0,0,0
sps4_201405_007,0,0,0,0,0,0,0,0
sps4_201405_008,0,0,0,0,0,0,0,0
sps4_201405_009,0,0,0,0,0,0,0,0
sps4_201405_010,0,0,0,0,0,0,0,0
sps4_201405_011,0,0,0,0,0,0,0,0
sps4_201405_012,0,0,0,0,0,0,0,0
sps4_201405_013,0,0,0,0,0,0,0,0
sps4_201405_014,0,0,0,0,0,0,0,0
sps4_201405_015,0,0,0,0,0,0,0,0
sps4_201405_016,0,0,0,0,0,0,0,0
sps4_201405_017,0,0,0,0,0,0,0,0
sps4_201405_018,0,0,0,0,0,0,0,0
sps4_201405_019,0,0,0,0,0,0,0,0
sps4_201405_020,0,0,0,0,0,0,0,0
sps4_201405_021,0,0,0,0,0,0,0,0
sps4_201405_022,0,0,0,0,0,0,0,0
sps4_201405_023,0,0,0,0,0,0,0,0
sps4_201405_024,0,0,0,0,0,0,0,0
sps4_201405_025,0,0,0,0,0,0,0,0
sps4_201505_001,0,0,0,0,0,0,0,0
sps4_201505_002,0,0,0,0,0,0,0,0
sps4_201505_003,0,0,0,0,0,0,0,0
sps4_201505_004,0,0,0,0,0,0,0,0
sps4_201505_005,0,0,0,0,0,0,0,0
sps4_201505_006,0,0,0,0,0,0,0,0
sps4_201505_007,0,0,0,0,0,0,0,0
sps4_201505_008,0,0,0,0,0,0,0,0
sps4_201505_009,0,0,0,0,0,0,0,0
sps4_201505_010,0,0,0,0,0,0,0,0
sps4_201505_011,0,0,0,0,0,0,0,0
sps4_201505_012,0,0,0,0,0,0,0,0
sps4_201505_013,0,0,0,0,0,0,0,0
sps4_201505_014,0,0,0,0,0,0,0,0
sps4_201505_015,0,0,0,0,0,0,0,0
sps4_201505_016,0,0,0,0,0,0,0,0
sps4_201505_017,0,0,0,0,0,0,0,0
sps4_201505_018,0,0,0,0,0,0,0,0
sps4_201505_019,0,0,0,0,0,0,0,0
sps4_201505_020,0,0,0,0,0,0,0,0
sps4_201505_021,0,0,0,0,0,0,0,0
sps4_201505_022,0,0,0,0,0,0,0,0
sps4_201505_023,0,0,0,0,0,0,0,0
sps4_201505_024,0,0,0,0,0,0,0,0
sps4_201505_025,0,0,0,0,0,0,0,0
sps4_201605_001,0,0,0,0,0,0,0,0
sps4_201605_002,0,0,0,0,0,0,0,0
sps4_201605_003,0,0,0,0,0,0,0,0
sps4_201605_004,0,0,0,0,0,0,0,0
sps4_201605_005,0,0,0,0,0,0,0,0
sps4_201605_006,0,0,0,0,0,0,0,0
sps4_201605_007,0,0,0,0,0,0,0,0
sps4_201605_008,0,0,0,0,0,0,0,0
sps4_201605_009,0,0,0,0,0,0,0,0
sps4_201605_010,0,0,0,0,0,0,0,0
sps4_201605_011,0,0,0,0,0,0,0,0
sps4_201605_012,0,0,0,0,0,0,0,0
sps4_201605_013,0,0,0,0,0,0,0,0
sps4_201605_014,0,0,0,0,0,0,0,0
sps4_201605_015,0,0,0,0,0,0,0,0
sps4_201605_016,0,0,0,0,0,0,0,0
sps4_201605_017,0,0,0,0,0,0,0,0
sps4_201605_018,0,0,0,0,0,0,0,0
sps4_201605_019,0,0,0,0,0,0,0,0
sps4_201605_020,0,0,0,0,0,0,0,0
sps4_201605_021,0,0,0,0,0,0,0,0
sps4_201605_022,0,0,0,0,0,0,0,0
sps4_201605_023,0,0,0,0,0,0,0,0
sps4_201605_024,0,0,0,0,0,0,0,0
sps4_201605_025,0,0,0,0,0,0,0,0
sps4_201705_001,0,0,0,0,0,0,0,0
sps4_201705_002,0,0,0,0,0,0,0,0
sps4_201705_003,0,0,0,0,0,0,0,0
sps4_201705_004,0,0,0,0,0,0,0,0
sps4_201705_005,0,0,0,0,0,0,0,0
sps4_201705_006,0,0,0,0,0,0,0,0
sps4_201705_007,0,0,0,0,0,0,0,0
sps4_201705_008,0,0,0,0,0,0,0,0
sps4_201705_009,0,0,0,0,0,0,0,0
sps4_201705_010,0,0,0,0,0,0,0,0
sps4_201705_011,0,0,0,0,0,0,0,0
sps4_201705_012,0,0,0,0,0,0,0,0
sps4_201705_013,0,0,0,0,0,0,0,0
sps4_201705_014,0,0,0,0,0,0,0,0
sps4_201705_015,0,0,0,0,0,0,0,0
sps4_201705_016,0,0,0,0,0,0,0,0
sps4_201705_017,0,0,0,0,0,0,0,0
sps4_201705_018,0,0,0,0,0,0,0,0
sps4_201705_019,0,0,0,0,0,0,0,0
sps4_201705_020,0,0,0,0,0,0,0,0
sps4_201705_021,0,0,0,0,0,0,0,0
sps4_201705_022,0,0,0,0,0,0,0,0
sps4_201705_023,0,0,0,0,0,0,0,0
sps4_201705_024,0,0,0,0,0,0,0,0
sps4_201705_025,0,0,0,0,0,0,0,0
sps4_201805_001,0,0,0,0,0,0,0,0
sps4_201805_002,0,0,0,0,0,0,0,0
sps4_201805_003,0,0,0,0,0,0,0,0
sps4_201805_004,0,0,0,0,0,0,0,0
sps4_201805_005,0,0,0,0,0,0,0,0
sps4_201805_006,0,0,0,0,0,0,0,0
sps4_201805_007,0,0,0,0,0,0,0,0
sps4_201805_008,0,0,0,0,0,0,0,0
sps4_201805_009,0,0,0,0,0,0,0,0
sps4_201805_010,0,0,0,0,0,0,0,0
sps4_201805_011,0,0,0,0,0,0,0,0
sps4_201805_012,0,0,0,0,0,0,0,0
sps4_201805_013,0,0,0,0,0,0,0,0
sps4_201805_014,0,0,0,0,0,0,0,0
sps4_201805_015,0,0,0,0,0,0,0,0
sps4_201805_016,0,0,0,0,0,0,0,0
sps4_201805_017,0,0,0,0,0,0,0,0
sps4_201805_018,0,0,0,0,0,0,0,0
sps4_201805_019,0,0,0,0,0,0,0,0
sps4_201805_020,0,0,0,0,0,0,0,0
sps4_201805_021,0,0,0,0,0,0,0,0
sps4_201805_022,0,0,0,0,0,0,0,0
sps4_201805_023,0,0,0,0,0,0,0,0
sps4_201805_024,0,0,0,0,0,0,0,0
sps4_201805_025,0,0,0,0,0,0,0,0
sps4_201905_001,0,0,0,0,0,0,0,0
sps4_201905_002,0,0,0,0,0,0,0,0
sps4_201905_003,0,0,0,0,0,0,0,0
sps4_201905_004,0,0,0,0,0,0,0,0
sps4_201905_005,0,0,0,0,0,0,0,0
sps4_201905_006,0,0,0,0,0,0,0,0
sps4_201905_007,0,0,0,0,0,0,0,0
sps4_201905_008,0,0,0,0,0,0,0,0
sps4_201905_009,0,0,0,0,0,0,0,0
sps4_201905_010,0,0,0,0,0,0,0,0
sps4_201905_011,0,0,0,0,0,0,0,0
sps4_201905_012,0,0,0,0,0,0,0,0
sps4_201905_013,0,0,0,0,0,0,0,0
sps4_201905_014,0,0,0,0,0,0,0,0
sps4_201905_015,0,0,0,0,0,0,0,0
sps4_201905_016,0,0,0,0,0,0,0,0
sps4_201905_017,0,0,0,0,0,0,0,0
sps4_201905_018,0,0,0,0,0,0,0,0
sps4_201905_019,0,0,0,0,0,0,0,0
sps4_201905_020,0,0,0,0,0,0,0,0
sps4_201905_021,0,0,0,0,0,0,0,0
sps4_201905_022,0,0,0,0,0,0,0,0
sps4_201905_023,0,0,0,0,0,0,0,0
sps4_201905_024,0,0,0,0,0,0,0,0
sps4_201905_025,0,0,0,0,0,0,0,0
sps4_202005_001,0,0,0,0,0,0,0,0
sps4_202005_002,0,0,0,0,0,0,0,0
sps4_202005_003,0,0,0,0,0,0,0,0
sps4_202005_004,0,0,0,0,0,0,0,0
sps4_202005_005,0,0,0,0,0,0,0,0
sps4_202005_006,0,0,0,0,0,0,0,0
sps4_202005_007,0,0,0,0,0,0,0,0
sps4_202005_008,0,0,0,0,0,0,0,0
sps4_202005_009,0,0,0,0,0,0,0,0
sps4_202005_010,0,0,0,0,0,0,0,0
sps4_202005_011,0,0,0,0,0,0,0,0
sps4_202005_012,0,0,0,0,0,0,0,0
sps4_202005_013,0,0,0,0,0,0,0,0
sps4_202005_014,0,0,0,0,0,0,0,0
sps4_202005_015,0,0,0,0,0,0,0,0
sps4_202005_016,0,0,0,0,0,0,0,0
sps4_202005_017,0,0,0,0,0,0,0,0
sps4_202005_018,0,0,0,0,0,0,0,0
sps4_202005_019,0,0,0,0,0,0,0,0
sps4_202005_020,0,0,0,0,0,0,0,0
sps4_202005_021,0,0,0,0,0,0,0,0
sps4_202005_022,0,0,0,0,0,0,0,0
sps4_202005_023,0,0,0,0,0,0,0,0
sps4_202005_024,0,0,0,0,0,0,0,0
sps4_202005_025,0,0,0,0,0,0,0,0
sps4_202105_001,0,0,0,0,0,0,0,0
sps4_202105_002,0,0,0,0,0,0,0,0
sps4_202105_003,0,0,0,0,0,0,0,0
sps4_202105_004,0,0,0,0,0,0,0,0
sps4_202105_005,0,0,0,0,0,0,0,0
sps4_202105_006,0,0,0,0,0,0,0,0
sps4_202105_007,0,0,0,0,0,0,0,0
sps4_202105_008,0,0,0,0,0,0,0,0
sps4_202105_009,0,0,0,0,0,0,0,0
sps4_202105_010,0,0,0,0,0,0,0,0
sps4_202105_011,0,0,0,0,0,0,0,0
sps4_202105_012,0,0,0,0,0,0,0,0
sps4_202105_013,0,0,0,0,0,0,0,0
sps4_202105_014,0,0,0,0,0,0,0,0
sps4_202105_015,0,0,0,0,0,0,0,0
sps4_202105_016,0,0,0,0,0,0,0,0
sps4_202105_017,0,0,0,0,0,0,0,0
sps4_202105_018,0,0,0,0,0,0,0,0
sps4_202105_019,0,0,0,0,0,0,0,0
sps4_202105_020,0,0,0,0,0,0,0,0
sps4_202105_021,0,0,0,0,0,0,0,0
sps4_202105_022,0,0,0,0,0,0,0,0
sps4_202105_023,0,0,0,0,0,0,0,0
sps4_202105_024,0,0,0,0,0,0,0,0
sps4_202105_025,0,0,0,0,0,0,0,0
sps4_200208_001,0,0,0,0,0,0,0,0
sps4_200208_002,0,0,0,0,0,0,0,0
sps4_200208_003,0,0,0,0,0,0,0,0
sps4_200208_004,0,0,0,0,0,0,0,0
sps4_200208_005,0,0,0,0,0,0,0,0
sps4_200208_006,0,0,0,0,0,0,0,0
sps4_200208_007,0,0,0,0,0,0,0,0
sps4_200208_008,0,0,0,0,0,0,0,0
sps4_200208_009,0,0,0,0,0,0,0,0
sps4_200208_010,0,0,0,0,0,0,0,0
sps4_200208_011,0,0,0,0,0,0,0,0
sps4_200208_012,0,0,0,0,0,0,0,0
sps4_200208_013,0,0,0,0,0,0,0,0
sps4_200208_014,0,0,0,0,0,0,0,0
sps4_200208_015,0,0,0,0,0,0,0,0
sps4_200208_016,0,0,0,0,0,0,0,0
sps4_200208_017,0,0,0,0,0,0,0,0
sps4_200208_018,0,0,0,0,0,0,0,0
sps4_200208_019,0,0,0,0,0,0,0,0
sps4_200208_020,0,0,0,0,0,0,0,0
sps4_200208_021,0,0,0,0,0,0,0,0
sps4_200208_022,0,0,0,0,0,0,0,0
sps4_200208_023,0,0,0,0,0,0,0,0
sps4_200208_024,0,0,0,0,0,0,0,0
sps4_200208_025,0,0,0,0,0,0,0,0
sps4_200308_001,0,0,0,0,0,0,0,0
sps4_200308_002,0,0,0,0,0,0,0,0
sps4_200308_003,0,0,0,0,0,0,0,0
sps4_200308_004,0,0,0,0,0,0,0,0
sps4_200308_005,0,0,0,0,0,0,0,0
sps4_200308_006,0,0,0,0,0,0,0,0
sps4_200308_007,0,0,0,0,0,0,0,0
sps4_200308_008,0,0,0,0,0,0,0,0
sps4_200308_009,0,0,0,0,0,0,0,0
sps4_200308_010,0,0,0,0,0,0,0,0
sps4_200308_011,0,0,0,0,0,0,0,0
sps4_200308_012,0,0,0,0,0,0,0,0
sps4_200308_013,0,0,0,0,0,0,0,0
sps4_200308_014,0,0,0,0,0,0,0,0
sps4_200308_015,0,0,0,0,0,0,0,0
sps4_200308_016,0,0,0,0,0,0,0,0
sps4_200308_017,0,0,0,0,0,0,0,0
sps4_200308_018,0,0,0,0,0,0,0,0
sps4_200308_019,0,0,0,0,0,0,0,0
sps4_200308_020,0,0,0,0,0,0,0,0
sps4_200308_021,0,0,0,0,0,0,0,0
sps4_200308_022,0,0,0,0,0,0,0,0
sps4_200308_023,0,0,0,0,0,0,0,0
sps4_200308_024,0,0,0,0,0,0,0,0
sps4_200308_025,0,0,0,0,0,0,0,0
sps4_200408_001,0,0,0,0,0,0,0,0
sps4_200408_002,0,0,0,0,0,0,0,0
sps4_200408_003,0,0,0,0,0,0,0,0
sps4_200408_004,0,0,0,0,0,0,0,0
sps4_200408_005,0,0,0,0,0,0,0,0
sps4_200408_006,0,0,0,0,0,0,0,0
sps4_200408_007,0,0,0,0,0,0,0,0
sps4_200408_008,0,0,0,0,0,0,0,0
sps4_200408_009,0,0,0,0,0,0,0,0
sps4_200408_010,0,0,0,0,0,0,0,0
sps4_200408_011,0,0,0,0,0,0,0,0
sps4_200408_012,0,0,0,0,0,0,0,0
sps4_200408_013,0,0,0,0,0,0,0,0
sps4_200408_014,0,0,0,0,0,0,0,0
sps4_200408_015,0,0,0,0,0,0,0,0
sps4_200408_016,0,0,0,0,0,0,0,0
sps4_200408_017,0,0,0,0,0,0,0,0
sps4_200408_018,0,0,0,0,0,0,0,0
sps4_200408_019,0,0,0,0,0,0,0,0
sps4_200408_020,0,0,0,0,0,0,0,0
sps4_200408_021,0,0,0,0,0,0,0,0
sps4_200408_022,0,0,0,0,0,0,0,0
sps4_200408_023,0,0,0,0,0,0,0,0
sps4_200408_024,0,0,0,0,0,0,0,0
sps4_200408_025,0,0,0,0,0,0,0,0
sps4_200508_001,0,0,0,0,0,0,0,0
sps4_200508_002,0,0,0,0,0,0,0,0
sps4_200508_003,0,0,0,0,0,0,0,0
sps4_200508_004,0,0,0,0,0,0,0,0
sps4_200508_005,0,0,0,0,0,0,0,0
sps4_200508_006,0,0,0,0,0,0,0,0
sps4_200508_007,0,0,0,0,0,0,0,0
sps4_200508_008,0,0,0,0,0,0,0,0
sps4_200508_009,0,0,0,0,0,0,0,0
sps4_200508_010,0,0,0,0,0,0,0,0
sps4_200508_011,0,0,0,0,0,0,0,0
sps4_200508_012,0,0,0,0,0,0,0,0
sps4_200508_013,0,0,0,0,0,0,0,0
sps4_200508_014,0,0,0,0,0,0,0,0
sps4_200508_015,0,0,0,0,0,0,0,0
sps4_200508_016,0,0,0,0,0,0,0,0
sps4_200508_017,0,0,0,0,0,0,0,0
sps4_200508_018,0,0,0,0,0,0,0,0
sps4_200508_019,0,0,0,0,0,0,0,0
sps4_200508_020,0,0,0,0,0,0,0,0
sps4_200508_021,0,0,0,0,0,0,0,0
sps4_200508_022,0,0,0,0,0,0,0,0
sps4_200508_023,0,0,0,0,0,0,0,0
sps4_200508_024,0,0,0,0,0,0,0,0
sps4_200508_025,0,0,0,0,0,0,0,0
sps4_200608_001,0,0,0,0,0,0,0,0
sps4_200608_002,0,0,0,0,0,0,0,0
sps4_200608_003,0,0,0,0,0,0,0,0
sps4_200608_004,0,0,0,0,0,0,0,0
sps4_200608_005,0,0,0,0,0,0,0,0
sps4_200608_006,0,0,0,0,0,0,0,0
sps4_200608_007,0,0,0,0,0,0,0,0
sps4_200608_008,0,0,0,0,0,0,0,0
sps4_200608_009,0,0,0,0,0,0,0,0
sps4_200608_010,0,0,0,0,0,0,0,0
sps4_200608_011,0,0,0,0,0,0,0,0
